shipment_id,tracking_number,ship_date,estimated_arrival,sender_company,sender_city,sender_country,exporter_id,destination_country,item_type,item_description,hs_code,hs_description,declared_value_usd,declared_value_local,local_currency,actual_value_usd,weight_kg,shipping_company,shipping_method,incoterm,documentation_status,missing_documents,duty_rate,duty_amount_usd,vat_rate,vat_amount_usd,processing_fee_usd,total_landed_cost_usd,compliance_issues,restricted_item,clearance_status
SHIP-DE28D64C,UPS3655678623,2025-02-08,2025-02-13,Berlin Exports,Berlin,DE,DE44777248,FR,Toys,Children's Plush Toy,9503.00,Toys; puzzles of all kinds,869.28,804.89,EUR,869.28,0.7,UPS,Air Freight,EXW,Complete,None,6.23,54.18,20,173.86,10.0,1107.32,No compliance issues detected,No,Cleared
SHIP-635E6A06,FED6022072899,2025-02-07,2025-02-19,Guangzhou Trade Co.,Hangzhou,CN,73102809X,DE,Jewelry,Fashion Ring,7113.19,"Jewelry and parts, of precious metal other than silver",730.46,676.35,EUR,730.46,0.48,FedEx,Express Courier,FCA,Complete,None,4.57,33.39,19,138.79,10.0,912.63,Missing certificate of origin,No,Pending
SHIP-5D8F00EF,AUS8452212469,2025-03-05,2025-03-12,American Distributors Inc,New York,US,33-6010751,IN,Textiles,Linen,3304.99,Beauty or make-up preparations,411.09,34257.5,INR,411.09,3.74,Australia Post,Postal Service,CPT,Complete,None,0,0.0,18,74.0,0.0,485.09,Missing EORI number,No,Pending
SHIP-638ECC82,JAP9838982982,2025-02-21,2025-02-27,Berlin Exports,Hamburg,DE,DE91886564,BR,Furniture,Wooden Bed,8708.29,Parts and accessories of motor vehicles,464.38,2321.9,BRL,856.05,20.42,Japan Post,Standard Courier,CIF,Complete,None,4.61,21.41,17,78.94,10.0,574.73,Undervalued declaration,No,Pending
SHIP-DFE4A318,AUS1309420684,2025-02-08,2025-02-14,International Trading Co.,Milan,GB,GB126293915000,DE,Jewelry,Fashion Ring,7113.19,"Jewelry and parts, of precious metal other than silver",570.32,528.07,EUR,570.32,0.37,Australia Post,Postal Service,EXW,Complete,None,11.5,65.61,19,108.36,10.0,754.3,No compliance issues detected,No,Cleared
SHIP-7FBE43B7,AUS9599040960,2025-02-10,2025-02-21,Global Exports Ltd,Taipei,TW,TW-A85608F2F8,CN,Electronics,HP Tablet,8471.30,Portable computers weighing < 10kg,102.83,734.5,CNY,137.35,4.55,Australia Post,Air Freight,CIP,Complete,None,5.14,5.28,13,13.37,10.0,131.48,Undervalued declaration; Restricted item: Electronics requires special permits; Missing EORI number,Yes,Pending
SHIP-D24233AC,CAN6356128187,2025-02-28,2025-03-14,International Trading Co.,Milan,MX,MX-A004C8A4FA,CA,Cosmetics,Beauty Foundation,3304.99,Beauty or make-up preparations,764.01,1032.45,CAD,764.01,1.99,Canada Post,Ocean Freight,FOB,Complete,None,3.98,30.37,5,38.2,10.0,842.59,No compliance issues detected,No,Held
SHIP-72DF5D0F,CAN8817821164,2025-02-11,2025-02-20,German Precision GmbH,Munich,DE,DE84633886,BR,Electronics,Huawei Speaker,8471.30,Portable computers weighing < 10kg,739.05,3695.25,BRL,739.05,4.33,Canada Post,Ocean Freight,EXW,Complete,None,5.86,43.34,17,125.64,10.0,918.03,Restricted item: Electronics requires special permits,Yes,Pending
SHIP-56ABB646,FED8370376540,2025-02-23,2025-03-05,Global Exports Ltd,Paris,KR,KR-3EFFC6B671,CN,Textiles,Wool,8483.40,Gears and gearing for machinery,716.7,5119.29,CNY,716.7,5.54,FedEx,Postal Service,FOB,Complete,None,9.4,67.38,13,93.17,10.0,887.25,No compliance issues detected,No,Cleared
SHIP-C7E86EF7,USP8299326066,2025-02-14,2025-02-26,International Trading Co.,London,MX,MX-3C31FB9AE1,BR,Pharmaceuticals,Medical Injection,3004.90,"Medicaments, packaged for retail sale",634.65,3173.25,BRL,634.65,2.71,USPS,Ocean Freight,DDP,Complete,None,1.82,11.54,17,107.89,10.0,764.08,No compliance issues detected,No,Cleared
SHIP-75E6D6F5,DHL5409962504,2025-02-15,2025-02-28,German Precision GmbH,Munich,DE,DE54558468,IN,Chemicals,Industrial Solvent,8483.40,Gears and gearing for machinery,212.32,17693.33,INR,212.32,2.18,DHL,Postal Service,CIF,Complete,None,0,0.0,18,38.22,0.0,250.54,No compliance issues detected,Yes,Pending
SHIP-E2723AFF,JAP3667113301,2025-02-27,2025-03-14,WorldWide Logistics,London,KR,KR-D2B0A0F627,BR,Electronics,Sony Smartphone,8517.13,Smartphones,551.53,2757.65,BRL,551.53,2.02,Japan Post,Air Freight,FCA,Incomplete,Import License,5.96,32.87,17,93.76,10.0,688.16,Missing document: Import License,Yes,Pending
SHIP-035F6452,DHL8798589111,2025-02-09,2025-02-13,Hamburg Logistics,Munich,DE,DE74335277,BR,Machinery,Industrial Robot,8483.40,Gears and gearing for machinery,397.91,1989.55,BRL,709.79,20.68,DHL,Standard Courier,DDP,Complete,None,4.2,16.72,17,67.64,10.0,492.27,Undervalued declaration,Yes,Pending
SHIP-D92C7772,USP5598368559,2025-02-07,2025-02-16,Global Exports Ltd,Paris,TW,TW-5DE807C73F,CA,Pharmaceuticals,Medical Capsules,3004.90,"Medicaments, packaged for retail sale",841.93,1137.74,CAD,841.93,0.89,USPS,Air Freight,EXW,Complete,None,3.06,25.76,5,42.1,10.0,919.78,No compliance issues detected,No,Cleared
SHIP-D7CB2998,ROY4072758983,2025-02-21,2025-02-27,International Trading Co.,Mexico City,GB,GB625347723000,US,Electronics,Apple Smartphone,8517.13,Smartphones,89.76,89.76,USD,176.33,2.91,Royal Mail,Express Courier,DDP,Complete,None,0,0.0,0,0.0,0.0,89.76,Undervalued declaration,No,Pending
SHIP-9E0B96D4,AUS9726161347,2025-02-16,2025-03-01,Shanghai Export Ltd,Shanghai,CN,18513924X,FR,Books,Printed Comic,4901.99,"Printed books, brochures and similar",347.49,321.75,EUR,347.49,6.3,Australia Post,Air Freight,DDP,Incomplete,Packing List,5.45,18.95,20,69.5,10.0,445.94,Missing document: Packing List; Incorrect weight declaration,No,Pending
SHIP-280BAD87,ROY4930947401,2025-02-16,2025-03-03,Global Exports Ltd,Taipei,IN,IN-F0F2ED90DC,DE,Textiles,Polyester,8471.30,Portable computers weighing < 10kg,362.73,335.86,EUR,614.06,9.31,Royal Mail,Express Courier,DAP,Complete,None,9.77,35.44,19,68.92,10.0,477.09,Undervalued declaration,No,Pending
SHIP-8589FC86,AUS5900709703,2025-02-22,2025-03-02,WorldWide Logistics,Seoul,MX,MX-C3CC38485A,JP,Textiles,Cotton Fabric,9018.90,Medical instruments and appliances,357.03,53288.06,JPY,357.03,6.26,Australia Post,Ocean Freight,CIP,Complete,None,0,0.0,10,35.7,0.0,392.73,No compliance issues detected,No,Held
SHIP-FFFD8B93,FED1057433639,2025-03-01,2025-03-06,Japan Global Supply,Tokyo,JP,JP-3F2E573329,GB,Textiles,Cotton Fabric,2106.90,Food preparations not elsewhere specified,568.51,451.2,GBP,568.51,0.87,FedEx,Express Courier,DDP,Complete,None,14.93,84.87,20,113.7,10.0,777.09,No compliance issues detected,No,Under Review
SHIP-94220A58,CAN7103843388,2025-02-20,2025-03-04,International Trading Co.,Taipei,MX,MX-AF967315D4,US,Pharmaceuticals,Medical Liquid,3004.90,"Medicaments, packaged for retail sale",390.01,390.01,USD,588.4,1.12,Canada Post,Air Freight,EXW,Complete,None,0,0.0,0,0.0,0.0,390.01,Undervalued declaration,Yes,Pending
SHIP-82F79C6C,DHL2782708939,2025-02-28,2025-03-13,Osaka Exports Ltd,Kyoto,JP,JP-1D5987779F,CN,Furniture,Wooden Desk,3004.90,"Medicaments, packaged for retail sale",152.31,1087.93,CNY,152.31,19.49,DHL,Air Freight,CIF,Complete,None,8.59,13.09,13,19.8,10.0,195.2,No compliance issues detected,No,Under Review
SHIP-6B7CECF0,DEU8708471961,2025-03-03,2025-03-06,Global Exports Ltd,Taipei,MX,MX-BE8F6DA120,DE,Automotive Parts,Vehicle Lights,8708.29,Parts and accessories of motor vehicles,430.04,398.19,EUR,430.04,6.38,Deutsche Post,Air Freight,EXW,Complete,None,7.74,33.29,19,81.71,10.0,555.03,No compliance issues detected,No,Cleared
SHIP-A29A80CF,JAP7266310570,2025-03-02,2025-03-12,Shanghai Export Ltd,Shenzhen,CN,57298135X,BR,Toys,Children's Remote Control Car,9503.00,Toys; puzzles of all kinds,488.52,2442.6,BRL,488.52,0.67,Japan Post,Air Freight,CPT,Complete,None,9.27,45.3,17,83.05,10.0,626.87,Missing EORI number,No,Pending
SHIP-87542F57,DHL9159154624,2025-02-09,2025-02-19,Tokyo Trading Corp,Yokohama,JP,JP-88B05E701A,FR,Cosmetics,Beauty Mascara,3304.99,Beauty or make-up preparations,965.78,894.24,EUR,965.78,0.19,DHL,Standard Courier,CIP,Complete,None,4.94,47.75,20,193.16,10.0,1216.69,No compliance issues detected,Yes,Pending
SHIP-5E9076C3,ROY1924852793,2025-02-21,2025-03-06,Texas Shipping LLC,New York,US,34-3987024,GB,Toys,Children's Board Game,9503.00,Toys; puzzles of all kinds,764.12,606.44,GBP,764.12,3.84,Royal Mail,Postal Service,FOB,Complete,None,5.53,42.24,20,152.82,10.0,969.18,No compliance issues detected,No,Cleared
SHIP-7767ADA2,DHL3980927219,2025-02-25,2025-03-10,Cross-Border Shipping,Milan,MX,MX-9BFDE66504,JP,Textiles,Wool,3004.90,"Medicaments, packaged for retail sale",374.05,55828.36,JPY,374.05,12.48,DHL,Air Freight,DDP,Complete,None,0,0.0,10,37.41,0.0,411.46,No compliance issues detected,No,Cleared
SHIP-A62F1951,DHL5000430401,2025-02-09,2025-02-12,American Distributors Inc,Houston,US,96-9762584,DE,Jewelry,Fashion Ring,7113.19,"Jewelry and parts, of precious metal other than silver",711.55,658.84,EUR,711.55,0.33,DHL,Ocean Freight,DAP,Incomplete,Commercial Invoice,4.31,30.69,19,135.19,10.0,887.43,Missing document: Commercial Invoice,No,Pending
SHIP-B55DFA77,UPS5748816045,2025-02-19,2025-03-01,Texas Shipping LLC,Houston,US,44-6081862,US,Automotive Parts,Vehicle Filters,8708.29,Parts and accessories of motor vehicles,340.05,340.05,USD,340.05,9.73,UPS,Postal Service,DDP,Incomplete,Import License,0,0.0,0,0.0,0.0,340.05,Missing document: Import License,No,Pending
SHIP-DADA0A46,ROY8984425098,2025-02-16,2025-02-22,Global Exports Ltd,London,IT,IT-5E0690EDE6,US,Textiles,Wool,4901.99,"Printed books, brochures and similar",45.73,45.73,USD,88.28,8.19,Royal Mail,Postal Service,EXW,Complete,None,0,0.0,0,0.0,0.0,45.73,Undervalued declaration,No,Pending
SHIP-FEA6002B,UPS5454800565,2025-02-12,2025-02-17,Cross-Border Shipping,Milan,GB,GB405635638000,FR,Sporting Goods,Sports Dumbbells,9506.91,Gymnasium or athletics articles and equipment,290.5,268.98,EUR,290.5,10.55,UPS,Postal Service,DAP,Complete,None,8.92,25.92,20,58.1,10.0,384.52,No compliance issues detected,No,Under Review
SHIP-C58BF23E,USP3081738027,2025-02-22,2025-02-28,International Trading Co.,Taipei,MX,MX-C0ADAF7F29,DE,Automotive Parts,Vehicle Sensors,8708.29,Parts and accessories of motor vehicles,861.0,797.22,EUR,861.0,10.29,USPS,Standard Courier,CIF,Complete,None,11.94,102.83,19,163.59,10.0,1137.42,No compliance issues detected,No,Held
SHIP-D6755306,AUS7198296483,2025-02-24,2025-03-02,Cross-Border Shipping,London,KR,KR-58A5F8B2F1,DE,Jewelry,Fashion Necklace,7113.19,"Jewelry and parts, of precious metal other than silver",689.14,638.09,EUR,689.14,0.08,Australia Post,Air Freight,FOB,Complete,None,9.47,65.27,19,130.94,10.0,895.34,No compliance issues detected,No,Cleared
SHIP-8C242D9B,CHI9108756454,2025-02-22,2025-03-07,International Trading Co.,Paris,IT,IT-2AAF3CC816,IN,Food Products,Packaged Cookies,2106.90,Food preparations not elsewhere specified,417.24,34770.0,INR,799.65,3.44,ChinaPost,Express Courier,DDP,Incomplete,"Packing List, Export Declaration",0,0.0,18,75.1,0.0,492.34,"Undervalued declaration; Missing document: Packing List, Export Declaration; Incorrect HS code",No,Pending
SHIP-C31AE682,CHI9681244655,2025-03-02,2025-03-12,Cross-Border Shipping,Taipei,KR,KR-65E4BFB670,GB,Chemicals,Industrial Solvent,3004.90,"Medicaments, packaged for retail sale",795.94,631.7,GBP,795.94,7.28,ChinaPost,Air Freight,CIF,Complete,None,8.1,64.46,20,159.19,10.0,1029.59,Restricted item: Chemicals requires special permits,Yes,Pending
SHIP-68BF884F,DEU3078559051,2025-02-20,2025-03-05,Berlin Exports,Cologne,DE,DE33757899,JP,Toys,Children's Action Figure,9503.00,Toys; puzzles of all kinds,673.01,100449.25,JPY,673.01,1.78,Deutsche Post,Air Freight,DDP,Complete,None,0,0.0,10,67.3,0.0,740.31,No compliance issues detected,No,Cleared
SHIP-CAAC63EC,DEU6153535588,2025-03-01,2025-03-05,American Distributors Inc,Houston,US,78-8120387,JP,Sporting Goods,Sports Basketball,9506.91,Gymnasium or athletics articles and equipment,626.41,93494.03,JPY,626.41,3.64,Deutsche Post,Express Courier,CIP,Complete,None,0,0.0,10,62.64,0.0,689.05,No compliance issues detected,No,Under Review
SHIP-85AC5C83,USP6947156509,2025-03-02,2025-03-08,Global Exports Ltd,Mexico City,GB,GB422508645000,JP,Chemicals,Industrial Solvent,9018.90,Medical instruments and appliances,454.07,67771.64,JPY,454.07,7.52,USPS,Ocean Freight,DAP,Complete,None,0,0.0,10,45.41,0.0,499.48,No compliance issues detected,No,Under Review
SHIP-5EF2A39F,UPS7476898910,2025-02-11,2025-02-24,Global Exports Ltd,Mexico City,MX,MX-56F87D56D4,CA,Apparel,Nike T-shirt,6203.42,Men's trousers of cotton,340.21,459.74,CAD,340.21,1.41,UPS,Postal Service,EXW,Complete,None,11.45,38.95,5,17.01,10.0,406.17,No compliance issues detected,No,Held
SHIP-735DE701,CAN9430974852,2025-02-20,2025-03-01,Hamburg Logistics,Hamburg,DE,DE61455694,CA,Food Products,Packaged Dried Fruits,2106.90,Food preparations not elsewhere specified,262.7,355.0,CAD,262.7,0.49,Canada Post,Ocean Freight,DDP,Complete,None,9.4,24.69,5,13.13,10.0,310.52,No compliance issues detected,Yes,Pending
SHIP-7E95FB88,DEU9418621914,2025-02-17,2025-03-01,Cross-Border Shipping,Taipei,MX,MX-8E444E3890,JP,Furniture,Wooden Table,3004.90,"Medicaments, packaged for retail sale",50.8,7582.09,JPY,50.8,22.44,Deutsche Post,Postal Service,FOB,Complete,None,0,0.0,10,5.08,0.0,55.88,No compliance issues detected,No,Cleared
SHIP-553CB6A8,ROY7089349502,2025-02-22,2025-02-25,Beijing Global Shipping,Hangzhou,CN,13830106X,BR,Jewelry,Fashion Ring,7113.19,"Jewelry and parts, of precious metal other than silver",339.16,1695.8,BRL,339.16,0.39,Royal Mail,Air Freight,CIF,Complete,None,4.85,16.44,17,57.66,10.0,423.26,No compliance issues detected,No,Held
SHIP-695E43E3,CHI4377900794,2025-02-11,2025-02-22,German Precision GmbH,Berlin,DE,DE50020240,CA,Jewelry,Fashion Earrings,7113.19,"Jewelry and parts, of precious metal other than silver",508.21,686.77,CAD,844.33,0.31,ChinaPost,Air Freight,EXW,Incomplete,Certificate of Origin,6.01,30.53,5,25.41,10.0,574.15,Undervalued declaration; Missing document: Certificate of Origin,No,Pending
SHIP-256C92F5,ROY2865674671,2025-02-16,2025-02-24,Tokyo Trading Corp,Osaka,JP,JP-6F0AC91E2B,GB,Toys,Children's Plush Toy,9503.00,Toys; puzzles of all kinds,177.21,140.64,GBP,177.21,4.34,Royal Mail,Ocean Freight,EXW,Complete,None,10.51,18.62,20,35.44,10.0,241.28,Missing EORI number,No,Pending
SHIP-1A130B22,ROY7873331906,2025-02-07,2025-02-11,German Precision GmbH,Munich,DE,DE88160369,AU,Apparel,Adidas Socks,6203.42,Men's trousers of cotton,358.63,543.38,AUD,358.63,1.87,Royal Mail,Ocean Freight,FCA,Complete,None,0,0.0,10,35.86,0.0,394.49,No compliance issues detected,No,Cleared
SHIP-44E71F4A,FED8349003475,2025-02-17,2025-02-22,International Trading Co.,Milan,KR,KR-C610527C39,FR,Apparel,Zara Sweater,6203.42,Men's trousers of cotton,725.03,671.32,EUR,725.03,1.63,FedEx,Postal Service,DAP,Complete,None,14.55,105.5,20,145.01,10.0,985.54,No compliance issues detected,No,Under Review
SHIP-E95B00FF,AUS2279200411,2025-02-10,2025-02-22,Cross-Border Shipping,Paris,KR,KR-FFD9FEC149,GB,Machinery,Industrial Robot,8483.40,Gears and gearing for machinery,379.94,301.54,GBP,379.94,10.78,Australia Post,Express Courier,FCA,Complete,None,6.15,23.35,20,75.99,10.0,489.28,No compliance issues detected,No,Held
SHIP-8E2718F1,FED9816244674,2025-02-25,2025-03-04,Cross-Border Shipping,Mexico City,MX,MX-D3F4AD5511,US,Books,Printed Manual,4901.99,"Printed books, brochures and similar",219.27,219.27,USD,219.27,2.86,FedEx,Air Freight,EXW,Complete,None,0,0.0,0,0.0,0.0,219.27,No compliance issues detected,No,Cleared
SHIP-D4F41696,JAP6813043533,2025-03-09,2025-03-21,German Precision GmbH,Berlin,DE,DE99668106,CN,Machinery,Generator,8483.40,Gears and gearing for machinery,423.74,3026.71,CNY,423.74,11.11,Japan Post,Air Freight,CPT,Complete,None,7.0,29.67,13,55.09,10.0,518.5,No compliance issues detected,No,Cleared
SHIP-BF5570F5,ROY1616464521,2025-02-13,2025-02-20,International Trading Co.,Milan,IN,IN-15B49975CA,CA,Textiles,Cotton Fabric,7113.19,"Jewelry and parts, of precious metal other than silver",812.0,1097.3,CAD,812.0,11.37,Royal Mail,Standard Courier,CPT,Incomplete,"Import License, Commercial Invoice",12.41,100.77,5,40.6,10.0,963.37,"Missing document: Import License, Commercial Invoice",No,Pending
SHIP-29D89901,JAP9456150805,2025-02-24,2025-02-28,Kyoto Shipping Co.,Yokohama,JP,JP-CF2D9919E3,AU,Cosmetics,Beauty Perfume,3304.99,Beauty or make-up preparations,37.44,56.73,AUD,59.63,0.9,Japan Post,Air Freight,CIF,Complete,None,0,0.0,10,3.74,0.0,41.18,Undervalued declaration; Missing commercial invoice,No,Pending
SHIP-5A541CE1,USP2064175953,2025-02-13,2025-02-22,Global Exports Ltd,London,IT,IT-1DE5CAAD91,JP,Chemicals,Lubricant,9503.00,Toys; puzzles of all kinds,459.87,68637.31,JPY,459.87,4.64,USPS,Ocean Freight,FOB,Complete,None,0,0.0,10,45.99,0.0,505.86,No compliance issues detected,No,Under Review
SHIP-8FA27792,FED8807650059,2025-03-06,2025-03-14,International Trading Co.,Milan,TW,TW-F88AF33770,JP,Machinery,CNC Machine,8483.40,Gears and gearing for machinery,342.7,51149.25,JPY,342.7,14.71,FedEx,Postal Service,DDP,Complete,None,0,0.0,10,34.27,0.0,376.97,No compliance issues detected,No,Cleared
SHIP-EAD0B848,AUS9353608419,2025-02-26,2025-03-05,Cross-Border Shipping,Seoul,MX,MX-2BE9B73700,GB,Automotive Parts,Vehicle Engine,8708.29,Parts and accessories of motor vehicles,623.66,494.97,GBP,623.66,7.84,Australia Post,Postal Service,FCA,Complete,None,10.42,65.01,20,124.73,10.0,823.4,No compliance issues detected,No,Cleared
SHIP-3C6BD3A4,CAN3449946662,2025-03-08,2025-03-23,WorldWide Logistics,Paris,IN,IN-A3C0F57BC0,GB,Apparel,Levi's T-shirt,6104.43,Women's dresses of synthetic fibers,56.41,44.77,GBP,56.41,0.35,Canada Post,Standard Courier,FOB,Complete,None,0,0.0,20,11.28,0.0,67.69,No compliance issues detected,No,Cleared
SHIP-B9A40D96,CAN3084178129,2025-02-24,2025-02-27,Texas Shipping LLC,Houston,US,32-8370986,IN,Books,Printed Dictionary,4901.99,"Printed books, brochures and similar",500.02,41668.33,INR,670.27,3.8,Canada Post,Express Courier,CIF,Complete,None,0,0.0,18,90.0,0.0,590.02,Undervalued declaration,No,Pending
SHIP-5142AEF3,AUS9860132143,2025-03-05,2025-03-11,Kyoto Shipping Co.,Kyoto,JP,JP-52BAD65045,CA,Cosmetics,Beauty Lipstick,3304.99,Beauty or make-up preparations,294.48,397.95,CAD,294.48,0.48,Australia Post,Express Courier,DAP,Complete,None,10.96,32.26,5,14.72,10.0,351.46,No compliance issues detected,No,Cleared
SHIP-B5F7F3B6,JAP4375225241,2025-02-08,2025-02-16,Global Exports Ltd,Taipei,MX,MX-CCB5A59300,IN,Machinery,Pump,8483.40,Gears and gearing for machinery,75.2,6266.67,INR,75.2,9.34,Japan Post,Air Freight,EXW,Complete,None,0,0.0,18,13.54,0.0,88.74,No compliance issues detected,No,Cleared
SHIP-12B13638,AUS3814149466,2025-02-16,2025-02-27,German Precision GmbH,Frankfurt,DE,DE42002013,IN,Apparel,Levi's Socks,6203.42,Men's trousers of cotton,237.83,19819.17,INR,237.83,0.36,Australia Post,Ocean Freight,FCA,Incomplete,"Safety Certification, Import License",0,0.0,18,42.81,0.0,280.64,"Missing document: Safety Certification, Import License",No,Pending
SHIP-01C8A335,DHL2051917165,2025-02-16,2025-02-25,American Distributors Inc,Miami,US,75-4288005,GB,Food Products,Packaged Chocolate,2106.90,Food preparations not elsewhere specified,970.36,770.13,GBP,970.36,1.48,DHL,Postal Service,CIF,Complete,None,6.77,65.72,20,194.07,10.0,1240.16,No compliance issues detected,Yes,Pending
SHIP-DBCAFAE5,CHI3069376226,2025-02-19,2025-03-06,Tokyo Trading Corp,Nagoya,JP,JP-81A6AEF2D9,JP,Books,Printed Textbook,4901.99,"Printed books, brochures and similar",716.79,106983.58,JPY,906.34,5.11,ChinaPost,Postal Service,FCA,Complete,None,0,0.0,10,71.68,0.0,788.47,Undervalued declaration,No,Pending
SHIP-CA82BC78,UPS4098974111,2025-02-28,2025-03-05,California Trading Co.,New York,US,25-4102342,FR,Chemicals,Lubricant,9506.91,Gymnasium or athletics articles and equipment,514.3,476.2,EUR,514.3,5.98,UPS,Air Freight,CPT,Complete,None,6.61,33.97,20,102.86,10.0,661.13,No compliance issues detected,No,Held
SHIP-B8D917EE,AUS2167633026,2025-02-13,2025-02-18,Shenzhen Tech Supply,Guangzhou,CN,41655957X,CN,Textiles,Polyester,9506.91,Gymnasium or athletics articles and equipment,481.54,3439.57,CNY,481.54,14.47,Australia Post,Express Courier,DAP,Complete,None,8.02,38.6,13,62.6,10.0,592.74,No compliance issues detected,No,Cleared
SHIP-B567262A,ROY2730123673,2025-02-20,2025-03-05,WorldWide Logistics,London,IT,IT-B6345CA633,IN,Toys,Children's Remote Control Car,9503.00,Toys; puzzles of all kinds,919.94,76661.67,INR,919.94,0.82,Royal Mail,Air Freight,CIP,Complete,None,0,0.0,18,165.59,0.0,1085.53,Incorrect HS code,No,Pending
SHIP-03F34655,AUS5079446488,2025-02-14,2025-03-01,WorldWide Logistics,London,KR,KR-D3DCFDF79C,IN,Books,Printed Dictionary,4901.99,"Printed books, brochures and similar",205.0,17083.33,INR,262.78,3.44,Australia Post,Ocean Freight,DDP,Complete,None,0,0.0,18,36.9,0.0,241.9,Undervalued declaration,No,Pending
SHIP-D8328503,CHI7766839117,2025-02-13,2025-02-21,Guangzhou Trade Co.,Beijing,CN,70801138X,FR,Sporting Goods,Sports Soccer Ball,9506.91,Gymnasium or athletics articles and equipment,192.11,177.88,EUR,192.11,3.73,ChinaPost,Express Courier,DDP,Complete,None,4.67,8.98,20,38.42,10.0,249.51,No compliance issues detected,No,Held
